rank	gene_id	symbol	u_stat_igha1_vs_ighg1	pvalue	mean_log1p_igha1	mean_log1p_ighg1	diff_mean_log1p_igha1_minus_ighg1	mean_norm_igha1	mean_norm_ighg1	log2fc_norm_igha1_vs_ighg1	pct_detected_igha1	pct_detected_ighg1	qvalue_bh
977	ENSG00000171700	RGS19	2521.0	0.07835424385358081	0.6005813715057013	0.43606579556599195	0.1645155759397094	1.0903198197054131	0.7719567956934927	0.4981593660549799	0.6470588235294118	0.488	0.8820224448135191
978	ENSG00000154127	UBASH3B	2372.0	0.0784267077844169	0.16948192943633464	0.10472549726857668	0.06475643216775796	0.2574951569647721	0.19353250262697533	0.41196941739329923	0.23529411764705882	0.104	0.8820224448135191
979	ENSG00000077420	APBB1IP	2536.0	0.07853743064458654	0.8135568380644326	0.6422961609803842	0.17126067708404835	1.5743380696904326	1.2867495296730929	0.29101411966421237	0.7647058823529411	0.632	0.8820224448135191
980	ENSG00000104904	OAZ1	1706.0	0.0787378292645783	2.310339989419836	2.429904430362794	-0.1195644409429577	10.263100141816764	12.005451369585858	-0.2262230585975254	1.0	0.976	0.8820224448135191
981	ENSG00000197601	FAR1	1760.0	0.0787472169890331	0.19485656652294647	0.33231545233797305	-0.13745888581502658	0.31826010221218115	0.536392633655865	-0.7530831139520835	0.23529411764705882	0.416	0.8820224448135191
982	ENSG00000136560	TANK	2532.0	0.0787499733946983	0.7219798853450543	0.5411157852637797	0.18086410008127463	1.3692495932103868	1.0228087289395924	0.42084907328702176	0.7352941176470589	0.584	0.8820224448135191
983	ENSG00000259834	AL365361.1	1800.0	0.07882412636194215	0.1059676413356502	0.25211722400388276	-0.14614958266823255	0.15576339107247095	0.4302274115488649	-1.4657432438432276	0.14705882352941177	0.296	0.8820224448135191
984	ENSG00000062716	VMP1	2535.5	0.07890192268973065	0.854554340653138	0.6517853608686321	0.2027689797845058	1.7435739224369617	1.338434585556913	0.38150090056345753	0.7941176470588235	0.624	0.8820224448135191
985	ENSG00000144724	PTPRG	2432.0	0.07893284940710465	0.36245833125225846	0.18204383988757245	0.180414491364686	0.7257917904887492	0.32600325636551764	1.154669360738061	0.3235294117647059	0.2	0.8820224448135191
986	ENSG00000001497	LAS1L	1758.5	0.07893942800629512	0.2030737873202389	0.3404098519332294	-0.13733606461299053	0.335468534708939	0.5732501601103399	-0.7729873958665483	0.2647058823529412	0.416	0.8820224448135191
987	ENSG00000165806	CASP7	2501.0	0.07896814340014041	0.46222895733102837	0.3220190610005118	0.14020989633051656	0.7556996921507994	0.5548653634663286	0.44567528639490317	0.5882352941176471	0.376	0.8820224448135191
988	ENSG00000028839	TBPL1	2501.0	0.07896814340014041	0.40757612986864683	0.2813909933801036	0.12618513648854324	0.6323034620359427	0.4272668364321646	0.5654797752316572	0.5294117647058824	0.392	0.8820224448135191
989	ENSG00000140950	TLDC1	2317.0	0.0790078938958285	0.10192041211843056	0.0467057688321537	0.05521464328627686	0.15216035047171506	0.08602498289265363	0.8227648618190109	0.14705882352941177	0.056	0.8820224448135191
990	ENSG00000005700	IBTK	2542.0	0.07906053865732963	1.0628041882798118	0.8819544251055241	0.1808497631742877	2.327428967551113	1.925571015124779	0.27345080693902196	0.8823529411764706	0.784	0.8820224448135191
991	ENSG00000164151	ICE1	2511.5	0.07906401132141697	0.5714348159163908	0.3886585172242897	0.1827762986921011	1.1138009319960376	0.7047273157984612	0.6603543639115486	0.5588235294117647	0.448	0.8820224448135191
992	ENSG00000156709	AIFM1	2509.0	0.07910372165762689	0.518923951944151	0.36021566175951714	0.15870829018463384	0.887173772429763	0.6050690450955907	0.5521169355918223	0.5882352941176471	0.424	0.8820224448135191
993	ENSG00000151746	BICD1	1717.0	0.07926735806701234	0.47073865491287814	0.6614089767475431	-0.19067032183466492	0.9247336024933768	1.2873684570645616	-0.47731530660969873	0.47058823529411764	0.68	0.8829569462026419
994	ENSG00000100813	ACIN1	2534.0	0.0800036624235538	0.8184272293631489	0.6108662146956298	0.20756101466751908	1.7036938500475989	1.1863263842117473	0.5221651281275033	0.7647058823529411	0.632	0.8860467353553425
995	ENSG00000084070	SMAP2	2538.0	0.0800780115705451	0.9494913837572794	0.7495074041710934	0.19998397958618597	1.914574493377122	1.5432574400019137	0.3110450477449556	0.8823529411764706	0.688	0.8860467353553425
996	ENSG00000237352	LINC01358	1769.0	0.08010359159604775	0.18348793317051698	0.34238187290378286	-0.15889393973326588	0.3065774608614562	0.7227725210546977	-1.2372900189889395	0.23529411764705882	0.384	0.8860467353553425
997	ENSG00000100324	TAB1	2427.5	0.08015979221135734	0.24920792444285955	0.14330628142662155	0.105901643016238	0.37844827615010135	0.2304498994502059	0.7156429948589325	0.3235294117647059	0.192	0.8860467353553425
998	ENSG00000155363	MOV10	2263.0	0.08018558738727943	0.07032405889931251	0.019221967704060407	0.0511020911952521	0.10776164279953473	0.030831699183185242	1.8053574102741827	0.08823529411764706	0.024	0.8860467353553425
999	ENSG00000132286	TIMM10B	2263.0	0.08018558738727943	0.06587754793286482	0.015489219817139644	0.050388328115725176	0.1011007248678989	0.021849291769317877	2.210134867726853	0.08823529411764706	0.024	0.8860467353553425
1000	ENSG00000185670	ZBTB3	2263.0	0.08018558738727943	0.07460615679045073	0.015951656686988426	0.0586545001034623	0.12389582958943154	0.022656109702944183	2.451155512927486	0.08823529411764706	0.024	0.8860467353553425
1001	ENSG00000196458	ZNF605	2263.0	0.08018558738727943	0.07710323441490965	0.01938371712838705	0.05771951728652261	0.12795930417764345	0.030899801749494363	2.050015529963388	0.08823529411764706	0.024	0.8860467353553425
1002	ENSG00000125611	CHCHD5	2504.5	0.08062508895159368	0.5225593958312568	0.37144220281619583	0.15111719301506094	0.9304440468598789	0.6712600527970457	0.4710476053773574	0.5588235294117647	0.416	0.8888503330668657
1003	ENSG00000166912	MTMR10	2397.5	0.08065482712285808	0.235607374838025	0.11629788205773188	0.11930949278029311	0.4358531696232727	0.20324496862171162	1.100622558943858	0.2647058823529412	0.144	0.8888503330668657
1004	ENSG00000110876	SELPLG	1714.0	0.08086289621448733	0.6527937624443688	0.88826210534063	-0.23546834289626117	1.2354341495031456	2.0426124499155542	-0.7253973884515781	0.6470588235294118	0.728	0.8888503330668657
1005	ENSG00000197081	IGF2R	2528.5	0.08090449150031997	0.745078825765062	0.5643190739719125	0.18075975179314951	1.4704697268543088	1.0905841040122546	0.43117605036725337	0.7352941176470589	0.576	0.8888503330668657
1006	ENSG00000165476	REEP3	2500.0	0.08093668408049294	0.44315214501401523	0.3066572272725471	0.13649491774146816	0.7130340194705058	0.4979966186460946	0.5178349631149841	0.5588235294117647	0.392	0.8888503330668657
1007	ENSG00000129292	PHF20L1	1728.0	0.0809633076742424	0.3742357641258598	0.5498813297980684	-0.17564556567220857	0.6822449898018064	1.0413479402738972	-0.6100903888491238	0.4117647058823529	0.592	0.8888503330668657
1008	ENSG00000224877	NDUFAF8	1725.0	0.08102557784258871	0.4220512316231615	0.6099189447142364	-0.18786771309107486	0.7117105879129966	1.168065753531348	-0.7147588850593367	0.5	0.6	0.8888503330668657
1009	ENSG00000145912	NHP2	2533.0	0.08108217937478233	0.8645292402971863	0.6940027919970179	0.1705264483001684	1.7438802354410428	1.4842443628702253	0.23257232953477627	0.7647058823529411	0.64	0.8888503330668657
1010	ENSG00000111859	NEDD9	1714.0	0.08133276144630852	0.6325696656532955	0.8947048560940573	-0.2621351904407617	1.1740710811912225	2.3758156341473065	-1.016903129723655	0.6470588235294118	0.744	0.890714529066949
1011	ENSG00000149091	DGKZ	2477.0	0.08186389809425286	0.37948177080570467	0.2459731567197497	0.13350861408595496	0.6408189948658454	0.4031953839503637	0.6684377887678653	0.47058823529411764	0.312	0.8913510475662769
1012	ENSG00000070423	RNF126	2536.5	0.08213262248919755	0.973159661611354	0.7907168090848243	0.1824428525265297	2.006254137313098	1.5732789478531997	0.35072987887391066	0.8529411764705882	0.736	0.8913510475662769
1013	ENSG00000176058	TPRN	2315.0	0.08218837130317407	0.0886845102730523	0.03582389400594766	0.052860616267104636	0.1231217255030641	0.05059180363067072	1.2831097607409665	0.14705882352941177	0.056	0.8913510475662769
1014	ENSG00000158850	B4GALT3	1711.0	0.08234104163541149	1.3846011581269915	1.5254872688073926	-0.14088611068040113	3.5216766517046976	4.381104363800019	-0.31503212999696134	0.9411764705882353	0.936	0.8913510475662769
1015	ENSG00000136026	CKAP4	2539.0	0.08235957598693455	1.9918661309622712	1.7679645147769907	0.22390161618528048	6.750272360637028	6.004844740643337	0.168818768760473	1.0	0.936	0.8913510475662769
1016	ENSG00000178917	ZNF852	2422.0	0.08236716749788268	0.22134250696477142	0.12814420594251202	0.0931983010222594	0.32958267038200234	0.19621112480432434	0.7482335419385975	0.3235294117647059	0.184	0.8913510475662769
1017	ENSG00000131037	EPS8L1	2262.0	0.08240732577696269	0.06005640510324578	0.016024661496600742	0.04403174360664504	0.08687932229587346	0.022872324534736917	1.925409807356283	0.08823529411764706	0.024	0.8913510475662769
1018	ENSG00000196781	TLE1	2454.0	0.08245403371556881	0.3116923161272392	0.20646803581476475	0.10522428031247444	0.4779102412024521	0.3496302181510466	0.45090980175726036	0.4117647058823529	0.248	0.8913510475662769
1019	ENSG00000142694	EVA1B	2291.0	0.08256184806907929	0.09915314833342409	0.03251698561186441	0.06663616272155967	0.16859235719720708	0.054033967271489604	1.6416006016359308	0.11764705882352941	0.04	0.8913510475662769
1020	ENSG00000227409	ZMYM4-AS1	2291.0	0.08256184806907929	0.09036001735470567	0.025531175520378816	0.06482884183432686	0.14436675999662654	0.0364245069281057	1.9867572267054698	0.11764705882352941	0.04	0.8913510475662769
1021	ENSG00000136319	TTC5	1863.0	0.0829502138704929	0.044814524204632854	0.13990985448123316	-0.0950953302766003	0.06735113628881338	0.2174583783136538	-1.690965088873213	0.058823529411764705	0.184	0.8913510475662769
1022	ENSG00000130244	FAM98C	2440.0	0.0829891256174541	0.26807309616076735	0.15765286877815227	0.11042022738261509	0.4177320367049706	0.24062782415880407	0.7957743152019185	0.38235294117647056	0.216	0.8913510475662769
1023	ENSG00000127084	FGD3	2434.0	0.08311411864287674	0.2859942640589538	0.1819687670733665	0.10402549698558727	0.459375782491656	0.32897006837290943	0.4817184759800492	0.35294117647058826	0.208	0.8913510475662769
1024	ENSG00000171155	C1GALT1C1	1713.5	0.08320823863522155	0.8544555652731334	1.0242294698746808	-0.1697739046015474	1.7065681002025928	2.2790395173336315	-0.41732795417768326	0.7941176470588235	0.816	0.8913510475662769
1025	ENSG00000135913	USP37	1843.0	0.08321000744118114	0.05521905645004781	0.1666519199083861	-0.11143286345833829	0.07755025820578937	0.2847804641351584	-1.8766466777853776	0.08823529411764706	0.216	0.8913510475662769
1026	ENSG00000047849	MAP4	2527.0	0.08337357625808688	0.8456688057818785	0.63589709648501	0.2097717092968685	1.831266265589166	1.3832275775789957	0.4048030360075683	0.7647058823529411	0.592	0.8913510475662769
1027	ENSG00000161013	MGAT4B	2492.5	0.08347809969585376	0.44187090546217367	0.31087779837163504	0.13099310709053863	0.6928336725439195	0.5139463482852448	0.4308912858028408	0.5588235294117647	0.368	0.8913510475662769
1028	ENSG00000214114	MYCBP	2352.0	0.08370144770279513	0.12375078436423104	0.06567263752387176	0.05807814684035928	0.17106744249346365	0.10151181073384516	0.7529176144735077	0.20588235294117646	0.088	0.8913510475662769
1029	ENSG00000144711	IQSEC1	2520.0	0.08373889213337464	0.7466050858256812	0.5341195330409296	0.21248555278475156	1.7094464072302973	1.150391574392175	0.5714041787547628	0.7058823529411765	0.528	0.8913510475662769
1030	ENSG00000104915	STX10	2489.0	0.08379325996016293	0.414286425744838	0.2892353487672701	0.1250510769775679	0.6529358591664876	0.4763378833139472	0.45495598418189126	0.5294117647058824	0.36	0.8913510475662769
1031	ENSG00000142867	BCL10	1795.0	0.08384563299714028	0.12545552711103317	0.25710664598125027	-0.1316511188702171	0.1884450770440077	0.4332543252032023	-1.2010700412395114	0.17647058823529413	0.32	0.8913510475662769
1032	ENSG00000125037	EMC3	2530.5	0.08391348941100304	0.8749561249822538	0.6796255819758382	0.1953305430064156	1.7264777537885312	1.2838523135503235	0.42735249117360175	0.7941176470588235	0.656	0.8913510475662769
1033	ENSG00000138081	FBXO11	2520.0	0.08432865917195417	0.6828267104305348	0.5095882305503383	0.17323847988019647	1.3270398247321091	1.0035376310294544	0.4031169501425949	0.7058823529411765	0.536	0.8913510475662769
1034	ENSG00000276775	IGHV4-4	2290.0	0.0844334891890051	0.09905739603053447	0.028889662996594328	0.07016773303394014	0.1676223856782044	0.04277102258915873	1.9705092008428355	0.11764705882352941	0.04	0.8913510475662769
1035	ENSG00000185513	L3MBTL1	2290.0	0.0844334891890051	0.0813866405083672	0.027816145310612397	0.05357049519775481	0.11935096594810943	0.040532492413722504	1.5580594221227895	0.11764705882352941	0.04	0.8913510475662769
1036	ENSG00000211673	IGLV3-1	1721.0	0.0844417215858111	0.6511783654061359	0.9549729022101305	-0.3037945368039946	1.2485740517619863	2.846735812062517	-1.1890272223428686	0.6470588235294118	0.68	0.8913510475662769
1037	ENSG00000088888	MAVS	2444.0	0.08451795447225469	0.317602372694667	0.18869144867377535	0.12891092402089166	0.533918379324249	0.3072871676946625	0.7970316891606146	0.38235294117647056	0.232	0.8913510475662769
1038	ENSG00000127220	ABHD8	2416.5	0.08457761802242038	0.22737172316464435	0.13413937552522237	0.09323234763942198	0.3383182893537991	0.2097333675922616	0.6898247624630596	0.3235294117647059	0.176	0.8913510475662769
1039	ENSG00000174891	RSRC1	1738.0	0.0846192293357158	0.3533710513086878	0.5364069470225292	-0.18303589571384143	0.6406741732769748	1.045197413669558	-0.7061127198023391	0.38235294117647056	0.552	0.8913510475662769
1040	ENSG00000141293	SKAP1	2261.0	0.08467871252269943	0.09218236103100691	0.02537661560426922	0.06680574542673769	0.21108904171712056	0.05225013652373734	2.014344953194098	0.08823529411764706	0.024	0.8913510475662769
1041	ENSG00000197019	SERTAD1	1803.5	0.08468295577158114	0.1284574700361284	0.24720894892081338	-0.11875147888468499	0.22134610368518579	0.42914181886475417	-0.9551505138687022	0.14705882352941177	0.304	0.8913510475662769
1042	ENSG00000166471	TMEM41B	2461.0	0.08484190462024256	0.3652181485007028	0.22856485360818654	0.13665329489251624	0.6112868887515411	0.37491667683700686	0.7052796219375712	0.4117647058823529	0.28	0.8913510475662769
1043	ENSG00000182149	IST1	1734.0	0.08501039052909755	0.3449076322588698	0.5086353315929495	-0.1637276993340797	0.535052986454937	0.9052573048390847	-0.7586461431550637	0.47058823529411764	0.568	0.8913510475662769
1044	ENSG00000175602	CCDC85B	2530.0	0.08514028575006347	0.8612345031430547	0.6910398573939827	0.17019464574907206	1.6834084998674246	1.3414823410476344	0.32755724327463975	0.7941176470588235	0.68	0.8913510475662769
1045	ENSG00000102921	N4BP1	2507.0	0.08536682827137171	0.5867514235615815	0.4067862422391095	0.17996518132247202	1.1704405786435699	0.7253717720883986	0.6902591833837293	0.5882352941176471	0.464	0.8913510475662769
1046	ENSG00000076242	MLH1	1781.0	0.08540723108149359	0.16859053133808335	0.32328688715643017	-0.15469635581834681	0.25666546896977804	0.5769793711978662	-1.1686305229013367	0.23529411764705882	0.36	0.8913510475662769
1047	ENSG00000231365	AL359915.2	1845.0	0.08542353102628143	0.06871683767141172	0.17785440964367583	-0.1091375719722641	0.11615973827099128	0.33599180525478384	-1.5323159305867957	0.08823529411764706	0.216	0.8913510475662769
1048	ENSG00000145819	ARHGAP26	2313.0	0.08547188875130206	0.11864729875477113	0.0568396085666416	0.06180769018812953	0.18730306517487166	0.11668010160879606	0.6828159568152837	0.14705882352941177	0.056	0.8913510475662769
1049	ENSG00000135185	TMEM243	2531.5	0.08556433812316845	1.0468327281035585	0.8037207412103465	0.243111986893212	2.2513593786619657	1.6474498589910935	0.450561811895614	0.9117647058823529	0.704	0.8913510475662769
1050	ENSG00000141524	TMC6	2534.0	0.0859628538187259	1.4416298921484962	1.245993114912819	0.1956367772356773	3.8606001405661345	3.215334679432352	0.26385622227281014	0.9411764705882353	0.88	0.8913510475662769
1051	ENSG00000130024	PHF10	1788.0	0.08598880798053356	0.14360735091319277	0.25861175692878746	-0.1150044060155947	0.22154074462182027	0.39927536304524186	-0.8498119953658165	0.20588235294117646	0.344	0.8913510475662769
1052	ENSG00000233223	AC016876.1	1870.0	0.08606681803345224	0.03848606290073967	0.1339023201171017	-0.09541625721636204	0.055108058254479564	0.20886552190871163	-1.9222391430843053	0.058823529411764705	0.176	0.8913510475662769
1053	ENSG00000272391	POM121C	2464.0	0.08614995047611954	0.3420466151486555	0.24046237196416087	0.1015842431844946	0.529316395818329	0.4134475301625101	0.3564260907048548	0.47058823529411764	0.28	0.8913510475662769
1054	ENSG00000103042	SLC38A7	2289.0	0.08633931485280116	0.07679536186789569	0.025167661344420618	0.051627700523475074	0.11065255357393484	0.03538816464874918	1.6446978717360519	0.11764705882352941	0.04	0.8913510475662769
1055	ENSG00000115694	STK25	2512.5	0.08645111101017397	0.6051957451198122	0.422249570351695	0.1829461747681172	1.1284603248263416	0.7026521104869953	0.683473215781756	0.6176470588235294	0.512	0.8913510475662769
1056	ENSG00000213047	DENND1B	2533.0	0.08650859691082241	1.3046704870331836	1.1000982351787183	0.20457225185446526	3.007362104542929	2.995530574049913	0.005687029030795176	1.0	0.824	0.8913510475662769
1057	ENSG00000151287	TEX30	1842.5	0.08672539373576325	0.06415196727370417	0.16398802298521303	-0.09983605571150886	0.09467830242464755	0.24998535306198016	-1.4007378146893932	0.08823529411764706	0.224	0.8913510475662769
1058	ENSG00000124767	GLO1	1748.0	0.08672693302957586	0.30281267792294636	0.47991874675215196	-0.1771060688292056	0.5241834092582238	0.8751083889966254	-0.739390023773054	0.35294117647058826	0.504	0.8913510475662769
1059	ENSG00000131375	CAPN7	1737.0	0.08674894096044329	0.33306848444885306	0.4983004312321363	-0.16523194678328323	0.5206340286505403	0.8715511801462911	-0.7433157757799516	0.4411764705882353	0.568	0.8913510475662769
1060	ENSG00000112249	ASCC3	1719.0	0.08678770692214723	0.7134873022067487	0.94977012846511	-0.23628282625836128	1.467685102747902	2.131498354926641	-0.5383254756954552	0.6470588235294118	0.816	0.8913510475662769
1061	ENSG00000059378	PARP12	1862.0	0.08683934107458786	0.06633675181391503	0.14949646356716537	-0.08315971175325033	0.12436361433760848	0.23501799390335862	-0.9182067630139416	0.058823529411764705	0.192	0.8913510475662769
1062	ENSG00000265100	AC005332.1	2260.0	0.08700048115170812	0.06372064304759481	0.017085269521186136	0.046635373526408674	0.1020402586293357	0.025034934306108127	2.027123842417498	0.08823529411764706	0.024	0.8913510475662769
1063	ENSG00000268858	AL118506.1	2260.0	0.08700048115170812	0.05594325089926966	0.01711993707807471	0.038823313821194944	0.07894317008714058	0.02538442663489577	1.6368707416422221	0.08823529411764706	0.024	0.8913510475662769
1064	ENSG00000229105	ASTN2-AS1	2260.0	0.08700048115170812	0.05908819237392025	0.017805158576342454	0.04128303379757779	0.09045527311295597	0.027085208614226666	1.7396993675540593	0.08823529411764706	0.024	0.8913510475662769
1065	ENSG00000185158	LRRC37B	2260.0	0.08700048115170812	0.05577740869966946	0.020569581645836624	0.03520782705383284	0.08032290958967866	0.03659924590223498	1.1339975852159214	0.08823529411764706	0.024	0.8913510475662769
1066	ENSG00000173156	RHOD	2260.0	0.08700048115170812	0.05550110319315239	0.0176190214245371	0.037882081768615294	0.07817073655487455	0.027480802807257843	1.5082044466465598	0.08823529411764706	0.024	0.8913510475662769
1067	ENSG00000116514	RNF19B	2260.0	0.08700048115170812	0.05137147034537563	0.015301172598406954	0.03607029774696868	0.0698073132912939	0.021548297479460424	1.6958042533468796	0.08823529411764706	0.024	0.8913510475662769
1068	ENSG00000172006	ZNF554	2260.0	0.08700048115170812	0.0669559486195881	0.014251285329921724	0.05270466328966638	0.11308188415827278	0.019528739557125255	2.533697023877388	0.08823529411764706	0.024	0.8913510475662769
1069	ENSG00000143756	FBXO28	2454.0	0.08708303115042493	0.3027067257968089	0.1856333243795743	0.1170734014172346	0.4619147097046373	0.2737213023310504	0.7549187708313951	0.4117647058823529	0.264	0.8913510475662769
1070	ENSG00000123268	ATF1	2473.0	0.08713609184615781	0.3910239838208097	0.2699045700577719	0.12111941376303781	0.6404438116650958	0.4917622404986143	0.381111039643547	0.47058823529411764	0.32	0.8913510475662769
1071	ENSG00000197451	HNRNPAB	1728.0	0.08728872682099605	0.49669497702977605	0.7242711391767813	-0.22757616214700527	0.9146476406556948	1.6826702091170636	-0.8794644751928072	0.5588235294117647	0.648	0.8913510475662769
1072	ENSG00000074582	BCS1L	1871.0	0.08730733439862622	0.03673068553721752	0.12402587942989256	-0.08729519389267504	0.051424252934984205	0.1897738449520886	-1.8837603149236994	0.058823529411764705	0.176	0.8913510475662769
1073	ENSG00000135441	BLOC1S1	2480.0	0.08730787606962777	0.455662221906265	0.29503776653991565	0.16062445536634934	0.8218740220929558	0.4972365574658073	0.7249849024872036	0.5	0.344	0.8913510475662769
1074	ENSG00000255857	PXN-AS1	1850.5	0.0873925559885242	0.051559450007234664	0.15528170196688956	-0.1037222519596549	0.0701282383081024	0.24476815073480865	-1.803348440261059	0.08823529411764706	0.208	0.8913510475662769
1075	ENSG00000155304	HSPA13	2531.0	0.08741678296598236	1.190945052502499	0.9936643017351424	0.19728075076735652	2.80765275291739	2.2517225706474435	0.3183354284163937	0.8823529411764706	0.792	0.8913510475662769
1076	ENSG00000111684	LPCAT3	2451.0	0.08767179144372896	0.3359796401174742	0.18971536727000388	0.14626427284747034	0.6053768459605502	0.29954036258852457	1.015083077594243	0.38235294117647056	0.264	0.8913510475662769
1077	ENSG00000104960	PTOV1	1722.0	0.08767277162132296	0.5755869056832793	0.7815221704103515	-0.20593526472707224	1.1104823391793108	1.539455568627139	-0.47123378010359773	0.5588235294117647	0.776	0.8913510475662769
1078	ENSG00000164587	RPS14	1718.0	0.08770050509972335	3.505044797553789	3.588884651775527	-0.08383985422173801	37.35926172585735	42.34730281426368	-0.1808041387550923	1.0	0.968	0.8913510475662769
1079	ENSG00000121895	TMEM156	1719.0	0.08770667271139598	0.88058915935493	1.1084782378729037	-0.2278890785179737	2.0101895433592483	2.7753787726870907	-0.46535313660859795	0.7352941176470589	0.856	0.8913510475662769
1080	ENSG00000124575	HIST1H1D	1735.0	0.08773406139055674	0.5039798429722135	0.7571558326685579	-0.25317598969634436	1.1610676918550304	2.0508186363063583	-0.8207478267270178	0.4117647058823529	0.608	0.8913510475662769
1081	ENSG00000132017	DCAF15	2453.0	0.0880488402394152	0.3399461744688033	0.2092882075351054	0.1306579669336979	0.573366673465104	0.3554639031432138	0.689754986196511	0.4117647058823529	0.264	0.8913510475662769
1082	ENSG00000011405	PIK3C2A	2518.0	0.08812669959842648	0.7661873597714353	0.6119275288196213	0.15425983095181395	1.5023805739633604	1.4267219219785758	0.0745461429616315	0.7058823529411765	0.568	0.8913510475662769
1083	ENSG00000126106	TMEM53	2288.0	0.08827973590992894	0.0722691421547809	0.026318964875879595	0.045950177278901314	0.10132155911925524	0.03755814880374703	1.4317432969681283	0.11764705882352941	0.04	0.8913510475662769
1084	ENSG00000057657	PRDM1	2531.0	0.08829161478197048	1.5725183210274718	1.3432871354682976	0.2292311855591742	5.413896635459023	3.8773846765969857	0.48158347069532254	0.9117647058823529	0.888	0.8913510475662769
1085	ENSG00000138085	ATRAID	1719.5	0.08845703765694488	1.1441054245617042	1.3327165038212399	-0.18861107925953569	2.7262406061702027	3.582530405277663	-0.39406605493511737	0.8529411764705882	0.864	0.8913510475662769
1086	ENSG00000151914	DST	1872.0	0.08856223900628785	0.051074327213752886	0.15265736279325787	-0.10158303557950499	0.09202411410394896	0.28128447874870594	-1.6119460752440369	0.058823529411764705	0.176	0.8913510475662769
1087	ENSG00000144559	TAMM41	2390.5	0.08876619995264971	0.18302172454655197	0.11023613877315284	0.07278558577339912	0.2683318022020513	0.19187126702237828	0.4838793660021459	0.2647058823529412	0.144	0.8913510475662769
1088	ENSG00000196873	CBWD3	2337.0	0.0887725523911466	0.14351842140985915	0.059396679905887095	0.08412174150397206	0.23262038414895533	0.09615293145255606	1.2745747672228538	0.17647058823529413	0.08	0.8913510475662769
1089	ENSG00000151500	THYN1	1770.0	0.08881739307156966	0.19225342947465096	0.3343216373439363	-0.1420682078692853	0.2784953609877195	0.5459003762370398	-0.9709843926610129	0.29411764705882354	0.408	0.8913510475662769
1090	ENSG00000198399	ITSN2	2525.0	0.08906910290115377	0.9769407570875837	0.7565948468931174	0.22034591019446625	2.084487426011848	1.5957694355461176	0.3854404502854577	0.8529411764705882	0.664	0.8913510475662769
1091	ENSG00000243147	MRPL33	1727.0	0.08916509229107479	0.5249431458189546	0.6689527731760143	-0.1440096273570597	0.88783274738063	1.2133100811642983	-0.45058847334675617	0.6470588235294118	0.68	0.8913510475662769
1092	ENSG00000168434	COG7	2422.0	0.08920806998460822	0.2336678978582856	0.15662361760147245	0.07704428025681315	0.34528448153009217	0.27663487970253636	0.3198024229365043	0.35294117647058826	0.192	0.8913510475662769
1093	ENSG00000173531	MST1	1907.5	0.08921568131158049	0.014793655628130136	0.10379361287850114	-0.088999957250371	0.01922496718817079	0.17088228497009475	-3.151949735801574	0.029411764705882353	0.128	0.8913510475662769
1094	ENSG00000162971	TYW5	1907.5	0.08921568131158049	0.01373052952958284	0.11726135344492364	-0.1035308239153408	0.017498323767935253	0.21086520785313706	-3.5910323662147485	0.029411764705882353	0.128	0.8913510475662769
1095	ENSG00000167065	DUSP18	2259.0	0.08937336496747889	0.06405803703444717	0.02803198361814999	0.03602605341629718	0.09529864051163044	0.05890676165281932	0.6940223797832852	0.08823529411764706	0.024	0.8913510475662769
1096	ENSG00000188760	TMEM198	2259.0	0.08937336496747889	0.049892192406255774	0.020132045611115694	0.02976014679514008	0.06751419617789474	0.03501229396179992	0.9473292805825354	0.08823529411764706	0.024	0.8913510475662769
1097	ENSG00000166860	ZBTB39	2259.0	0.08937336496747889	0.05618395083036769	0.019721718137526444	0.03646223269284124	0.07880635441386792	0.03160355131925768	1.3182252518037798	0.08823529411764706	0.024	0.8913510475662769
1098	ENSG00000150995	ITPR1	2460.5	0.08944692863268233	0.37581768538105476	0.23434091648096322	0.14147676890009153	0.6882745617919805	0.4043464481848727	0.7673922495879331	0.4411764705882353	0.288	0.8913510475662769
1099	ENSG00000108509	CAMTA2	2405.0	0.0895559792934783	0.2421701235110498	0.1226330063570015	0.1195371171540483	0.42154462849210755	0.18649770082088854	1.176527526794189	0.29411764705882354	0.168	0.8913510475662769
1100	ENSG00000133318	RTN3	2525.0	0.08958725579706263	0.9448597527297666	0.7471674970324602	0.19769225569730642	1.9886942416323863	1.5057239007302334	0.40136422870210015	0.8235294117647058	0.688	0.8913510475662769
1101	ENSG00000164111	ANXA5	2529.5	0.08960182231517785	1.6779222639026448	1.4623752313530647	0.21554703254958008	4.843052348876878	4.035429907324683	0.263194220519026	0.9705882352941176	0.912	0.8913510475662769
1102	ENSG00000100938	GMPR2	2466.0	0.09004887077777383	0.36875322512010883	0.2418961365940479	0.12685708852606092	0.6117945070407269	0.39115469025555194	0.6453078883446071	0.47058823529411764	0.304	0.8913510475662769
1103	ENSG00000148154	UGCG	2430.0	0.09024752662558233	0.30889023453230435	0.18126776584670917	0.12762246868559518	0.5283593764448665	0.3038558725916532	0.7981323704900946	0.35294117647058826	0.216	0.8913510475662769
1104	ENSG00000198453	ZNF568	2287.0	0.09025516298614095	0.07186219136728356	0.02874982635582751	0.043112365011456044	0.10023316223112844	0.04401182920227082	1.1873966472527762	0.11764705882352941	0.04	0.8913510475662769
